,link,product_description,customer_satisfaction,total_rating_info
342,https://www.tokopedia.com/archive-yousshopp/hp-xiaomi-murah-original-note-samsung-nokia-oppo?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,,92% pembeli merasa puas,14 rating • 0 ulasan
343,https://www.tokopedia.com/pstore-54/muarh-s22-ultra-16gb-512gb-hd-handphone-android-5g-murah-smartphone-hitam-128gb-f1482?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"smartphone ini memiliki layar 7,5 inci. Cukup lapang untuk mereka yang sering menonton live streaming. Menjalankan sistem operasi Android 12, RAM 16GB, baterai 7000mAh, data besar, dan daya tahan lebih lama. Memiliki 5 kamera, kamera belakang 58 megapiksel dan kamera depan 24 megapiksel, yang terletak di tengah layar. Mendukung Face Unlock dan Auto Beauty Camera. Terlebih dengan RAM 16 GB, Chipset Spreadtrum cukup nyaman digunakan saat bermain game yang cukup berat seperti: - Mobile Legend - Free Fire Dan juga lancar dalam menggunakan aplikasi sosial media. Selain itu, sudah mendukung semua kartu SIM dari provider yang ada di Indonesia juga mendukung layanan 5G. Deskripsi Produk Model:  Ultra Jenis Prosesor:Snapdragon 865 Plus Platform: Android 12.0 Pita Frekuensi 3G/4G/5G LTE Siaga: Kartu ekspansi kartu TF vertikal dua lapis Layar: 7.5 inches HD+ Frekuensi: GSM: 800/900/1800/1900, WCDMA: 850/2100 Warna: Graphite，Hijau，Lime，Merah Jambu Kapasitas RAM dan ROM:  RAM 16GB  dan ROM 512GB Kamera: 32MP + 68MP Resolusi：1660*4800 Panel: Layar kaku Multifungsi:5G+,pengenalan wajah, Wi-Fi 6 (802.11ax), senter ponsel,GPS, sensor gravitasi, jam alarm, kalender, kalkulator, perekam audio, perekam video, wap/mms/gprs/, penampil gambar, tugas e-book, sampul IML... Bahasa: Dukungan multi-bahasa Baterai: Baterai lithium-ion 7000mAh •Melayani: 1. Semua produk 100% Baru 2. Berkomitmen untuk menawarkan produk berkualitas tinggi dan harga yang wajar untuk Anda. 3. Setelah menerima barang, jika Anda memiliki pertanyaan sendiri, silakan hubungi kami sesegera mungkin, sehingga kami dapat menyelesaikan masalah apa pun. •Menjamin Treasure Bag Mobile Store Kami mengembalikan uang, mengirim ulang atau yang terbaik untuk produk apa pun untuk produk yang rusak atau cacat. •Tips： Jika terjadi kesalahan manusia (user error), produk tidak dapat dikembalikan atau ditukar, contoh: - Terkena Cairan - Segel Rusak Atau Hilang - Terbakar - Terjatuh / Gompal",Customer satisfaction information not found.,Rating information not found.
344,https://www.tokopedia.com/wakwawstoreid-1/ready-pengiriman-lokal-y27-handphone-android-4g-5g-58mp-7-5inci-12gb-512gb-garansi-resmi-gratis-ongkir-garasi-resmi-hp-murah-cuci-gudang-termurah-bisa-cicilan-gaming-phone-hp-t1-pro-5g-hp-y22-hp-y21-hp-v27e-hp-y36-1730844122637239702?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"Produk memiliki masa garansi Semua produk dalam stok Pengiriman: Pesanan akan tiba dalam waktu 2-3hari Produk: Pengerjaan halus, desain cantik Deskripsi Produk Model: Y27   (Versi peningkatan 5G) Platform: Android 12.0 Pita Frekuensi:2G/3G/4G/5G LTE Siaga: Kartu ekspansi kartu TF vertikal dua lapis Layar: 7.5 inci Frekuensi: GSM: 800/900/1800/1900, WCDMA: 850/2100 Warna: Hitam,Sky Blru Kapasitas RAM dan ROM:  RAM 12GB + 512GB Kamera: 24MP+58MP Resolusi：3040*1440 Multifungsi:5G+,pengenalan wajah, Wi-Fi 6 (802.11ax), senter ponsel,GPS, sensor gravitasi, jam alarm, kalender, kalkulator, perekam audio, perekam video, wap/mms/gprs/, penampil gambar, tugas e-book, sampul IML... Bahasa: Dukungan multi-bahasa Baterai: Baterai lithium-ion 6800mAh Di Dalam Kotak Perangkat x 1 Pengisi Daya x 1 Kabel Data USB x 1 Panduan Pengguna x 1 Case Pelindung x 1 Gratis 2 Hadiah: Headset x 1 Film Pelindung x 1 •Melayani: 1. Semua produk 100% Baru •Menjamin Treasure Bag Mobile Store Kami mengembalikan uang, mengirim ulang atau yang terbaik untuk produk apa pun untuk produk yang rusak atau cacat. •Tips： Jika terjadi kesalahan manusia (user error), produk tidak dapat dikembalikan atau ditukar, contoh: - Terkena Cairan - Segel Rusak Atau Hilang - Terbakar - Terjatuh / Gompal / Lecet Variasi: Warna - Hitam - Sky Blru ROM+RAM - 128GB - 256GB - 512GB",Customer satisfaction information not found.,Rating information not found.
345,https://www.tokopedia.com/armaphoen/new-stock-hape-hp-bekas-second-xiaomi-redmi-note-11-pro-garansi-1-bulan-murah-1730801513654617926?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,selamat datang di toko arma phoen chat admin untuk memastikan ketersediaan stock ya...  untuk segala kendala silahkan hubungi kami komplain wajib sertakan video unboxing terima kasih atas kunjungan anda ... sukses dan sehat selalu...,Customer satisfaction information not found.,Rating information not found.
346,https://www.tokopedia.com/tokomyamandiri/hp-android-murah-vivo-ram-8gb-256gb-garansi-1-tahun?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"MINIMAL PEMBELIAN DITOKO KAMI SENILAI 30RB ,UNTUK PRODUCK BEBAS YG ADA DI ETALASE KAMI SPESIFIKASI VIVO Y93 RAM 8/256GB NEW GARANSI DISTRIBUTOR : Diumumkan	2018, December Status	Available. Released 2018, December JARINGAN Teknologi	GSM / CDMA / HSPA / LTE 2g Bands	GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 CDMA 800 & TD-SCDMA - China 3g Bands	HSDPA 850 / 900 / 2100 4g Bands	1, 3, 5, 8, 34, 38, 39, 40, 41 Kecepatan	HSPA 42.2/5.76 Mbps, LTE Cat5 150/75 Mbps TUBUH Dimensi	155.1 x 75.1 x 8.3 mm (6.11 x 2.96 x 0.33 in) Berat	165 g (5.82 oz) Sim	Dual SIM (Nano-SIM, dual stand-by) MENAMPILKAN Tipe	IPS LCD Ukuran	6.2 inches, 95.9 cm2 (~82.4% screen-to-body ratio) Resolusi	720 x 1520 pixels, 19:9 ratio (~271 ppi density) PENYIMPANAN Slot Kartu	microSDXC Internal	128GB 4GB RAM eMMC 5.1 PLATFORM Os	Android 8.1 (Oreo), Funtouch 4.5 Chipset	Mediatek MT6762 Helio P22 (12 nm) Cpu	Octa-core 2.0 GHz Cortex-A53 Gpu	PowerVR GE8320 KAMERA UTAMA Dual	13 MP, f/2.2, PDAF2 MP, f/2.4, (depth) Features	LED flash, panorama KAMERA SELFIE Single	8 MP, f/2.0 Video SUARA Pemancar Suara	Yes 35mm Jack	Yes COMMS Wi-Fi	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot Birutooth	4.2, A2DP, LE Gps	Yes, with A-GPS, GLONASS, BDS Nfc	No Radio	FM radio Usb	microUSB 2.0, USB On-The-Go FITUR-FITUR Sensors	Accelerometer, proximity, compass BATERAI Tipe	Li-Po 4030 mAh, non-removable NB : - MOHON DIBACA TERLEBIH DAHULU SEBELUM MELAKUKAN TRANSAKSI - REVIEW / COMMENT NEGATIF PADA LAPAK GARANSI VOID / HANGUS !!! - ANDA SOPAN, KAMI SEGAN !!!! - ORDERAN JAM 9 SAMPAI JAM 15.00 MASUK PENGIRIMAN HARI INI. KETENTUAN RETURN BARANG : 1) GARANSI HANYA BERLAKU JIKA SEGEL MASIH UTUH DAN NON HUMAN ERROR 2) KAMI TIDAK AKAN PROSES RETURN APABILA ADA VIVO CLOUD DI HP TERSEBUT 3) ONGKOS KIRIM DAN RETURN SEPENUHNYA DITANGGUNG OLEH PEMBELI 5) MOHON KIRIMKAN VIDEO SAAT UNBOXING DAN VIDEO KENDALA HP YANG DIALAMI 6) UNTUK KERUSAKAN LCD DIKENAI BIAYA TAMBAHAN",Customer satisfaction information not found.,Rating information not found.
347,https://www.tokopedia.com/firuan/hp-andoid-murah-promo-xiaomi-redmi-3s-4g-lte-2gb-16gb?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"Ready siap kirim ! Masih aget gan jadi stok aman banget ! ga usah tanya2 lagi ga puas ? RETURN AJA kita ganti yang baru Akan Support Pengiriman Gojek/Gosend Dukung Reguler Ekspedisi : JNE JNT SiCepat Pengiriman Ikut Hari ini jika order sblm jam 14:30 HP 100% New With Box ORIGINAL 100% Yuk liat spek dari hp ini dibawah : GARANSI DISTRIBUTOR 1 TAHUN Network GSM/LTE Display 5.00 Inch Dual Slots Hybrid Camera 13MP/5MP Versi Android 6.0.1 Versi MIUI 8 Global 7.5.11 | Beta CPU Octa-core Max 1.40GHz RAM 2GB, Internal 16GB Fingerprint Sensors Non-removable Li-Ion 4100 mAh battery ""Selamat Berbenja""",Customer satisfaction information not found.,Rating information not found.
348,https://www.tokopedia.com/jafris-2/hp-murah-asli-i14-pro-max-asli-1-juta-cuci-gudang-ram-16-gb1024gb-8?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"Produk memiliki masa garansi Semua produk dalam stok Pengiriman: Pesanan akan tiba dalam waktu 3-5 hari Produk: Pengerjaan halus, desain cantik Ikuti Toko kami untuk Mendapatkan Voucher Diskon serta Update Harga Termurah dan BARANG BARU  Deskripsi Produk Model: i14promax Platform: Android 11.0 4G / 5G LTE Siaga: Kartu ekspansi kartu TF vertikal dua lapis Layar:6.8 inci Warna: Hitam，green，blue，white，gold Memori: RAM 16GB + ROM 512GB Kamera: 18MP + 36MP Resolusi：1440*3040 Baterai: Baterai lithium-ion 6800mAh  Isi Kemasan: 1 x adaptor pengisi daya 1 x kabel pengisi daya 1 x headset 1 x Panduan Pengguna 1 x casing ponsel 1 x film pelindung  •Melayani: 1. Semua produk 100% Baru 2. Berkomitmen untuk menawarkan produk berkualitas tinggi dan harga yang wajar untuk Anda. Kami mengembalikan uang, mengirim ulang atau yang terbaik untuk produk apa pun untuk produk yang rusak atau cacat.  •Tips： Jika terjadi kesalahan manusia (user error), produk tidak dapat dikembalikan atau ditukar, contoh: - Terkena Cairan - Segel Rusak Atau Hilang - Terbakar - Terjatuh / Gompal / Lecet   SKU : 3131/1500516856408522752/55",Customer satisfaction information not found.,Rating information not found.
349,https://www.tokopedia.com/wahanaacesories/oppo-a3s-ram-3gb-rom-32gb-garansi-resmi-oppo-ungu-purple-merah?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"OPPO A3S 3GB RAM 32GB INTERNAL  GARANSI RESMI PRODUK READY STOK UNGU DAN MERAH SILAKAN LANGSUNG DIORDER SIS/GAN  Spesifikasi :   NETWORK Technology  GSM / HSPA / LTE LAUNCH Announced 2018, July Status Available. Released 2018, July BODY Dimensions 156.2 x 75.6 x 8.2 mm (6.15 x 2.98 x 0.32 in) Weight 168 g (5.93 oz) SIM Dual SIM (Nano-SIM, dual stand-by) DISPLAY Type IPS LCD capacitive touchscreen, 16M colors Size 6.2 inches, 95.9 cm2 (~81.2% screen-to-body ratio) Resolution 720 x 1520 pixels, 19:9 ratio (~271 ppi density) Multitouch Yes  - Color OS 5.1 PLATFORM OS Android 8.1 (Oreo) Chipset Qualcomm SDM450 Snapdragon 450 CPU Octa-core 1.8 GHz Cortex-A53 GPU Adreno 506 MEMORY Card slot microSD, up to 256 GB (dedicated slot) Internal 32 GB, 3GB RAM MAIN CAMERA Dual 13 MP, f/2.2, AF 2 MP, f/2.4, depth sensor Features LED flash, HDR, panorama Video 1080p@30fps SELFIE CAMERA Single 8 MP, f/2.2 Video  SOUND Alert types Vibration; MP3, WAV ringtones Loudspeaker Yes 3.5mm jack Yes  - Active noise cancellation with dedicated mic COMMS WLAN Wi-Fi 802.11 b/g/n, WiFi Direct, hotspot Bluetooth 4.2, A2DP, LE GPS Yes, with A-GPS Radio FM radio USB microUSB 2.0, USB On-The-Go FEATURES Sensors Accelerometer, proximity, compass Messaging SMS(threaded view), MMS, Email, Push Email Browser HTML5  - MP4/H.264/FLAC player - MP3/eAAC+/WAV player - Document viewer - Photo viewer/editor BATTERY  Non-removable Li-Ion 4230 mAh battery  *free bubble wrap",93% pembeli merasa puas,78 rating • 49 ulasan
350,https://www.tokopedia.com/cuan-gadgetid/vivo-v40-lite-4g-8-256-vivo-v-40-lite-4g-8-128-garansi-resmi-indonesia-8-128-black-bonus-30-item-f5d30?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"VIVO V40 LITE 4G RAM 8GB ROM 128GB VIVO V40 LITE 4G RAM 8GB ROM 256GB (UP TO 16GB RAM *8+8 EXTENDED RAM) GARANSI RESMI 1 TAHUN VIVO INDONESIA -100% Produk Original -100% Produk Baru -100% Produk Segel -100% IMEI Terdaftar di KEMENPERIN GARANSI : -Handphone : 1 Tahun -Software: LIFETIME WARRANTY -Kepala Charger : 6 Bulan -Usb Cable : 6 Bulan NOTE : Claim Garansi Dan Asuransi Dapat Dilakukan Di Seluruh Service Center Vivo Indonesia WARNA : - TITANIUM SILVER - CARBON BLACK - PEARL VIOLET PAKET BONUS CUAN : 1. XIAOMI AIRDOTS TWS / OLIKE WIRELESS SPEAKER / JBL GO 3 / VR BOX / REALME BUDS PLUS / FOOMEE SMARTBACKPACK / MICROSD 32GB 2. SMARTBAND / POWERBANK / MOBILE RADIATOR FAN *PILIH SALAH SATU 3. FREE ASURANSI PENGIRIMAN 4. SIM CARD ADAPTER 5. KACAMATA ANTI RADIASI 6. MASKER 1 BOX ISI 50PCS 7. MASK BRACKET 8. MASK CONNECTOR 9. STICKY CARD SLOT 10. KARTU PERDANA 11. GAMING FINGER SLEEVE 12. CUANGADGETID OFFICIAL LANYARD 13. STAND CARD HOLDER 14. KIPAS OTG 15. LED STICK 16. SELFIE LED 17. SOFTCASE (INCLUDE) 18. ANTIGORES (INCLUDE) 19. KABEL DATA 20. WATERPROOF 21. PELINDUNG KABEL 22. KONEKTOR OTG TYPE-C 23. I-RING 24. GURITA 25. POP SOCKET 26. GANTUNGAN HP 27. STAND HP 28. TRIPOD 29. BOX PACKING 30. BUBBLE WRAP PACKING *Setiap pembelian akan mendapatkan paket bonus cuan yang tertera diatas **Jika ada item kosong maka akan diganti dengan item lain yang senilai NOTE : Jika Anda memiliki pertanyaan, silakan chat dengan admin kami Melalui inbox, kami akan menjawab pertanyaan Anda secara detail.",100% pembeli merasa puas,10 rating • 4 ulasan
351,https://www.tokopedia.com/gesrek/vivo-v40-lite-4g-5g-8-128-8-256-garansi-resmi-purple-4g-8-128gb-3937d?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"- Konfirmasi warna sebelum order ( CANTUMKAN WARNA DI NOTED ) - New - Ada Toko Offline di Depok (bisa COD) - Garansi resmi Vivo Indonesia 1 tahun - Proses hari ini max 19:30 , kirim hari ini Terima Credit via Online Tokopedia - Kredivo , Lakulaku Terima Credit via Offline di Depok - Homecredit , AEON",100% pembeli merasa puas,18 rating • 9 ulasan
352,https://www.tokopedia.com/cuan-gadgetid/realme-c67-4g-nfc-8-256-realme-c-67-4g-8-128-garansi-resmi-indonesia-8-128-black-tanpa-bonus-864db?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"REALME C67 RAM 8GB ROM 128GB REALME C67 RAM 8GB ROM 256GB (UP TO 16GB RAM *8+8 EXTENDED RAM) GARANSI RESMI 1 TAHUN REALME INDONESIA -100% Produk Original -100% Produk Baru -100% Produk Segel -100% IMEI Terdaftar di KEMENPERIN GARANSI : -Handphone : 1 Tahun -Software: LIFETIME WARRANTY -Kepala Charger : 6 Bulan -Usb Cable : 6 Bulan -Battery : 6 Bulan NOTE : Claim Garansi Dan Asuransi Dapat Dilakukan Di Seluruh Service Center Realme Indonesia WARNA : - SUNNY OASIS - BLACK ROCK PAKET BONUS CUAN : 1. REALME BUDS PLUS / OLIKE WIRELESS SPEAKER / VR BOX / XIAOMI AIRDOTS TWS / JBL GO 3 / POWERBANK / GAMING FAN COOLER / SMARTBAND 2. FREE ASURANSI PENGIRIMAN 3. MASKER 1 BOX ISI 50PCS 4. MASK BRACKET 5. MASK CONNECTOR 6. TEMPERED GLASS 7. KARTU PERDANA 8. CUANGADGETID OFFICIAL LANYARD 9. KIPAS OTG 10. LED STICK 11. STAND CARD HOLDER 12. WATERPROOF 13. I-RING 14. GURITA 15. POP SOCKET 16. GAMING FINGER SLEEVE 17. SIMCARD ADAPTER 18. OTG TYPE C 19. PELINDUNG KABEL 20. GANTUNGAN HP *Setiap pembelian akan mendapatkan paket bonus cuan yang tertera diatas **Jika ada item kosong maka akan diganti dengan item lain yang senilai NOTE : Jika Anda memiliki pertanyaan, silakan chat dengan admin kami Melalui inbox, kami akan menjawab pertanyaan Anda secara detail.",100% pembeli merasa puas,27 rating • 12 ulasan
353,https://www.tokopedia.com/tecnoofficialstore/tecno-spark-go-1-4-4gb-128gb-120hz-display-t615-4-5g-network-5000mah-15w-ip54-android-14-garansi-12-1-bulan-startrail-black-c2cc6?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"Spesifikasi: RAM : 4GB+4GB* Memory : 128GB Kamera Depan : 8 MP F2.0 - Dual LED Flash Kamera Belakang: 13 MP F1.8 - Dual LED Flash Jaringan : 4.5G Lightning Network (100% Faster than 4G) Type Layar: IP54 Water Resistance Ukuran Layar: Punch Hole Display 6,67” Refresh Rate: 120Hz Sistem operasi : Android 14 Go Edition Sim Card: Dual Nano Sim Prosesor: UNISOC T615 Dimensi: 165,62x77,01x8,35 mm Konektivitas: GPS, WiFi, Bluetooth, IR Remote Control Kapasitas Baterai: 5000mAh(typ) Kapasitas Charge: 15 Watt Fast Charging Sound: Dual Speaker with DTS Effect Kelengkapan Unit: Perangkat x1 Charger x1 Kabel Data USB Type C x1 Case Pelindung x1 SIM Ejektor x1 Petunjuk Pengguna x1 Persyaratan keluhan TECNO Official Store: 1. Simpan bukti resi dan pesanan Anda dengan baik. 2. Wajib membuat video unboxing saat menerima produk TECNO yang masih tersegel. 3. Cek segala kelengkapan unit TECNO Anda. 4. Jika terdapat kekurangan dan kerusakan silakan menghubungi live chat TECNO Official Store. 5. Customer service akan mengarahkan langkah selanjutnya jika memberikan syarat 1 & 2.",98% pembeli merasa puas,195 rating • 85 ulasan
354,https://www.tokopedia.com/samsung/samsung-galaxy-a05s-6-128gb-silver-e3ea5?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"""Awesome offers! - Free Travel Adapter 25W senilai Rp.299.000** - Free Youtube Premium 2 bulan* *Syarat & ketentuan berlaku. Klaim melalui aplikasi Samsung Gift Indonesia. **Selama persediaan masih ada"" Spesifikasi : - Processor : Snapdragon 680 - Size : 6.7"" - Technology : PLS LCD, 90 Hz - Resolution : FHD+ - Rear Camera Resolution : 50MP + 2MP + 2MP - Main Camera Auto Focus : Yes - Rear Camera - OIS : No - Rear Camera - Zoom : Digital Zoom up to 10x - Front Camera Resolution : 13.0 MP - Front Camera Auto Focus : No - Video Resolution : FHD (1920 x 1080)@30fps - RAM : 6GB - ROM : 128GB - SIM Tray : Dual-SIM - Network Type :4G - USB Interface : Data cable C to C - USB Version : USB 2.0 - Earjack : Yes - Bluetooth Version : Bluetooth v5.1 - NFC : No - Battery Capacity : 5000MaH 25W Fast Charging Support - Side Fingerprint : Yes",99% pembeli merasa puas,4155 rating • 1475 ulasan
355,https://www.tokopedia.com/tecnoofficialstore/tecno-pova-6-12-12gb-256gb-70w-ultra-charge-6000mah-5-tahun-proteksi-120hz-6-78-fhd-amoled-90fps-gyroscope-dual-speaker-dolby-atmos-ultra-thin-body-108mp-ultra-vivid-camera-android-14-garansi-12-1-bulan-comet-green-12-256gb-3321a?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"Keunggulan: Mediatek Helio G99 Ultimate 6nm 6000mAh + 70W Ultra Charge + Proteksi Baterry 5 Tahun 120Hz Amoled 90 FPS untuk Mobile Legend & Free Fire Fingerprint on Display Big RAM 8+8GB* / 12+12GB* (Extended RAM) Big ROM 256GB with Expanded Micro SD Hard Gyroscope, Turbo Light Design, NFC Double Speaker by Dolby Atmos Dual Camera 108MP and 32MP Selfie Camera Ultra Thin Body HiOS Android 14 Kelengkapan Unit: Perangkat x1 Charger x1 Kabel Data USB Type C x1 Screen Protector x1 (Sudah terpasang) Case Pelindung x1SIM Ejektor x1 Petunjuk Pengguna x1 Persyaratan keluhan Tecno OS: 1. Simpan bukti resi dan pesanan Anda dengan baik. 2. Wajib membuat video unboxing saat menerima produk Tecno yang masih tersegel. 3. Cek segala kelengkapan unit Tecno Anda. 4. Jika terdapat kekurangan dan kerusakan silakan menghubungi live chat Tecno OS. 5. CS akan mengarahkan langkah selanjutnya jika memberikan syarat 1 & 2.",98% pembeli merasa puas,371 rating • 169 ulasan
356,https://www.tokopedia.com/samsung/samsung-galaxy-a25-5g-8-256gb-blue-0a50b?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"Spesifikasi -Processor : Octa-Core -Size : 6.5"" -Technology : Super AMOLED 120Hz -Resolution : FHD+ -Rear Camera Resolution : 50.0 MP + 8.0 MP + 2.0 MP -Main Camera Auto Focus : Yes -Rear Camera - OIS : Yes -Rear Camera - Zoom : Digital Zoom up to 10x -Front Camera Resolution : 13.0 MP -Front Camera Auto Focus : No ""-Video Resolution : UHD 4K (3840 x 2160)@30fps slow motion: 480fps @HD,240fps @HD"" -RAM : 8GB -ROM : 256GB -SIM Tray : Dual-SIM -Network Type : 5G -USB Interface : USB Type-C -USB Version : USB 2.1 -Earjack : 3.5mm Stereo -Bluetooth Version : Bluetooth v5.3 -NFC : Yes -Battery Capacity : 5000 mAh -25W Fast Charging",98% pembeli merasa puas,438 rating • 169 ulasan
357,https://www.tokopedia.com/rnr307/realme-note-60-nfc-6gb-128gb-new-garansi-resmi-biru-4-64-7f6a4?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"Imei terdaftar Garansi Resmi Pesanan yg masuk Sebelom jam 18.00 Wib akan kami kirim di hari yang sama..begitu Juga sebaliknya Lewat dari jam 18.00 akan kami kirim dihari berikutnya. Mohon Sertakan video unboxing lengkap tanpa jeda, edit, putus-putus untuk melakukan komplain kendala pesanan yg diterima.",100% pembeli merasa puas,11 rating • 2 ulasan
358,https://www.tokopedia.com/armaphoen/new-stock-handphone-tecno-spark-20c-nfc-ram-8-128gb-murah-1730801529091229510?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"selamat datang di toko arma phoen chat admin untuk memastikan ketersediaan stock ya... Handphone Tecno Spark 20c NFC Ram 8 128GBSelamat datang di Sevvan Cell!Selalu Ready Stock selama iklan masih aktif ya :)HANDPHONE SECOND BERKUALITAS Dijamin aman dan murah Se Indonesia Mohon lakukan VIDEO UNBOXING saat paket diterima agar barang yang kurang atau rusak bisa diklaim oleh kamiUNTUK HANDPHONE BATANGAN TANPA CHARGER DAN SERI SAMSUNG DUS TIPIS GRADE A&B HANYA DAPAT KABEL CHARGER (TANPA ADAPTOR)Penjelasan tentang per-Grade ada disini, silahkan di baca baik-baik:> Grade A : Unit Mulus 96%-98%, lecet halus, fullset+charger ori. (Untuk yg Dus)> Grade B : Unit Mulus 90%-95%, bisa lecet halus/gompal kecil/jamur korosi dikit, charger ori (untuk yg dus)> Grade C : Unit dengan kondisi 85%-89%, lecet baret sedikit, gompal lumayan, jamur, korosi, charger dikirim random & TIDAK FULLSET. (Untuk yg dus)> Grade D : Unit kurang mulus dengan kondisi 79%-84%, jamur korosi, gompal lumayan, layar shadow, layar lecet baret, backdoor lecet baret, TANPA CHARGER & TIDAK FULLSET.> Grade E : Unit sangat kurang mulus dengan kondisi 70%-78%, gompal parah dibagian list bazel & list layar, layar shadow, layar ws, layar jiplak, jamur korosi, backdoor retak kecil/lecet/baret, tombol-tombol agak sedikit mendem, TANPA CHARGER & TIDAK FULLSET.Penjelasan barang yang anda dapat :1. Handphone Second berkualitas2. Fungsi mesin normal 100%3. Bisa dipakai semua kartu GSM di indonesia (Telkomsel, Xl, Indosat, 3, dll)4. Handphone siap pakai5. Barang dari pemakaian langsung6. Pengiriman barang akan di kirim pada hari pesanan/H+1 setelah barang dipesanTrusted Seller!!(Kami kirim dengan packing bubble wrap dan dus tebal)Aman untuk pengiriman, tahan banting, dan tentunya tidak akan merusak barang.HANDPHONE BEKAS ORIGINAL Handphone Tecno Spark 20c NFC Ram 8 128GB untuk segala kendala silahkan hubungi kami komplain wajib sertakan video unboxing terima kasih atas kunjungan anda ... sukses dan sehat selalu...",Customer satisfaction information not found.,Rating information not found.
359,https://www.tokopedia.com/archive-luckyponsell-1665792427/new-evercoss-m50a-2-16gb-handphone-4g-murah?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"* Bonus Silicon Case Original & Anti gores terpasang bawaan Pabrik * Garansi Resmi 1 TAhun * Packing Gratis & Aman Menggunakan Bubble Rap * isi paket : 1x HP, 1x HF, 1x Charger, 1x Manual Book, 1xKartu Grs, 1x SIlicon Spesifikasi : - Face Unlock - Fingerprint Sensor - Camera Back Camera 8.0 MP Front Camera 5.0 MP -- Hardware CPU Quad Core 1.3 GHz RAM 2 GB Internal Memory 16 GB Eksternal Memory Micro SD up to 32 GB Battery 2450 mAh - Other Network GSM/3G/HSDPA+/4G Connectivity Bluetooth, Wifi Sensor GPS, 3D Gravity Sensor, Proximity Sensor, Finger Print Features Video Call/Chat, OTG Free Item Silicon",Customer satisfaction information not found.,Rating information not found.
